transcript_id,SRR13618140,SRR13618141,SRR13618142,SRR13618143,SRR13618144,SRR13618145,SRR13618146,SRR13618147,SRR13618148,SRR13618149,SRR13618150,SRR13618151
MSTRG.33401.1,145,101,172,74,150,32,187,174,216,189,128,181
MSTRG.33399.1,4539,5390,4127,4719,4662,6095,5876,6041,5882,5743,6366,7939
MSTRG.33400.1,2115,2122,1575,1802,2217,1917,1326,2114,1862,1418,1602,1610
MSTRG.33402.1,54,102,37,52,122,250,61,42,47,42,22,45
MSTRG.33403.1,25,20,12,29,22,16,23,39,24,10,17,18
MSTRG.33404.1,27,16,119,52,46,42,216,98,137,236,90,197
MSTRG.33405.1,1443,1010,2392,2224,1082,645,2152,2933,2710,2723,2457,2532
MSTRG.33406.1,434,480,358,455,455,440,182,321,286,252,297,283
MSTRG.33407.1,52,36,55,50,34,17,49,65,58,53,47,53
MSTRG.33408.1,25,0,0,0,0,0,2,0,0,0,0,0
MSTRG.33409.1,105,123,9,1,168,121,37,30,51,41,19,16
MSTRG.33410.1,21,54,1,0,62,52,4,0,0,0,4,7
MSTRG.33411.1,48,26,33,67,24,77,16,19,15,16,16,36
MSTRG.33412.1,182,172,70,44,91,258,49,63,115,91,25,70
MSTRG.33413.1,2,2,8,8,0,2,25,30,8,27,29,57
MSTRG.33414.1,82,51,193,174,67,46,156,144,173,150,100,128
MSTRG.33415.1,29,35,68,53,29,12,35,32,31,23,21,45
MSTRG.33416.1,474,392,722,734,403,332,576,508,535,460,545,750
MSTRG.33417.1,7,0,0,0,0,13,26,8,8,6,2,4
MSTRG.33418.1,170,66,153,88,252,147,82,141,203,157,191,109
MSTRG.33418.2,122,81,12,3,35,92,74,97,29,16,4,16
MSTRG.33418.3,8,40,0,104,0,7,62,120,18,75,50,18
MSTRG.33419.1,41,48,30,29,34,52,27,23,18,20,22,23
MSTRG.33420.1,377,251,344,313,392,226,369,438,433,331,436,389
MSTRG.33421.1,46,33,16,28,25,25,15,23,22,16,16,12
MSTRG.33423.1,15,26,15,24,4,13,32,28,37,29,33,22
MSTRG.33424.1,83,73,45,39,98,108,54,80,65,65,43,69
MSTRG.33426.1,652,862,621,628,808,806,540,793,817,566,692,670
MSTRG.33427.1,426,500,822,549,416,313,689,752,934,835,820,850
MSTRG.33429.1,38,22,88,69,42,66,74,67,68,82,38,104
MSTRG.33429.2,41,46,47,57,45,53,71,70,53,95,42,28
MSTRG.33428.1,3,13,141,56,20,2,212,71,106,182,45,134
MSTRG.33430.1,882,701,541,681,699,583,364,574,480,379,534,504
MSTRG.33430.2,1289,1336,836,1104,1496,1185,534,809,801,464,793,703
MSTRG.33431.1,223,149,317,309,230,107,268,206,232,225,199,244
MSTRG.33432.1,43,45,223,154,45,34,319,176,177,295,143,216
MSTRG.33433.1,22,40,19,13,53,21,21,45,27,28,26,16
MSTRG.33435.1,27,14,206,62,32,7,363,195,269,328,191,256
MSTRG.33436.1,107,55,474,272,139,17,519,521,680,508,449,525
MSTRG.33437.1,220,92,402,306,79,21,316,332,325,266,280,322
MSTRG.33438.1,7,23,40,0,6,33,62,38,31,42,18,19
MSTRG.33439.1,12,19,17,0,9,18,51,9,20,37,9,16
MSTRG.33440.1,339,336,140,192,258,267,252,279,305,267,268,217
MSTRG.33441.1,150,149,93,117,169,188,63,115,97,54,96,71
MSTRG.33442.1,179,150,207,248,197,161,280,239,235,191,227,237
MSTRG.33443.1,25,2,0,10,1,1,7,0,4,0,0,0
MSTRG.33444.1,7,15,4,3,22,6,18,17,16,13,12,8
MSTRG.33445.1,0,11,20,0,0,8,29,17,34,37,38,9
MSTRG.33450.8,0,0,423,140,0,0,0,1009,0,169,96,22
MSTRG.33450.10,0,11,0,32,0,0,287,0,0,0,0,0
MSTRG.33450.12,0,5,0,0,1,1,4,0,0,0,19,0
MSTRG.33450.14,0,5,0,0,1,1,10,0,0,0,47,3
MSTRG.33450.2,1640,1836,2659,1898,3383,1838,1395,2939,1204,2002,2377,2938
MSTRG.33450.1,995,644,678,1287,936,145,941,1298,634,676,1163,1291
MSTRG.33450.3,427,0,216,1135,6,377,658,686,784,325,432,501
MSTRG.33450.4,377,909,113,588,50,192,186,183,395,199,226,0
MSTRG.33450.5,251,271,12,24,0,0,86,36,851,0,0,37
MSTRG.33450.6,72,95,368,203,47,110,244,114,1463,422,49,60
MSTRG.33451.1,879,1163,256,455,512,524,619,519,385,524,496,474
MSTRG.33450.7,299,31,630,225,126,860,38,0,38,321,75,0
MSTRG.33450.13,27,0,7,0,0,6,49,23,0,33,0,0
MSTRG.33450.11,15,4,17,58,3,2,9,12,16,0,33,0
MSTRG.33450.9,2,303,0,0,114,50,81,1,0,0,138,275
MSTRG.33450.15,0,0,0,0,2,7,18,0,1,0,58,5
MSTRG.33450.16,67,23,50,208,14,0,195,36,150,0,49,142
MSTRG.33452.1,452,365,1603,1428,445,226,1870,1623,1610,1464,1602,1920
MSTRG.33446.1,538,280,3129,2815,234,146,3831,3056,3512,3627,2693,3788
MSTRG.33447.1,138,121,115,117,184,110,197,114,143,112,97,119
MSTRG.33448.1,214,232,227,283,266,176,285,272,294,264,331,277
MSTRG.33449.1,12,21,118,42,12,0,153,114,110,136,115,102
MSTRG.33453.1,918,587,2495,2594,622,573,6350,4841,6524,6161,3316,4591
MSTRG.33454.1,77,75,64,107,76,84,98,183,171,67,59,32
MSTRG.33455.1,41,34,49,45,27,48,56,77,94,43,64,70
MSTRG.33456.1,215,200,267,309,281,195,242,253,336,179,288,385
MSTRG.33457.1,153,83,474,298,85,34,313,385,316,393,264,274
MSTRG.33458.1,44,44,43,20,19,13,79,58,37,34,25,49
MSTRG.33459.1,130,169,351,406,180,84,390,355,442,456,277,426
MSTRG.33460.1,304,254,605,661,251,198,473,526,552,465,387,521
MSTRG.33462.1,431,449,315,412,480,346,445,417,529,369,184,276
MSTRG.33463.1,24,15,120,58,23,27,223,133,145,201,95,181
MSTRG.33461.1,11360,13765,3235,4078,11666,15008,5948,7518,7461,6191,7192,7115
MSTRG.33461.2,8171,9241,2606,3443,8593,9846,3757,5347,4687,3733,4481,4171
MSTRG.33461.3,7294,10238,2244,2198,7894,11218,3950,4644,4632,3893,4515,5037
MSTRG.33461.4,2835,3724,823,1075,2687,3790,1320,2003,1726,1430,1743,1810
MSTRG.33464.1,40,63,5,4,68,51,17,14,14,19,12,8
MSTRG.33465.1,75,0,16,35,35,18,66,48,104,27,20,18
MSTRG.33466.1,74,39,5,0,34,76,0,0,12,5,0,4
MSTRG.33467.1,40,37,42,26,71,32,158,105,82,126,83,123
MSTRG.33468.1,164,198,179,188,185,167,178,232,182,256,169,207
MSTRG.33469.1,283,366,220,250,345,433,453,316,443,310,297,399
MSTRG.33470.1,45,42,41,29,44,10,10,14,51,19,21,35
MSTRG.33471.1,272,261,101,141,318,300,159,161,149,166,113,151
MSTRG.33472.1,251,166,216,190,224,124,165,182,199,199,224,109
MSTRG.33473.1,166,183,59,68,199,216,58,113,67,92,84,95
MSTRG.33474.1,6456,6363,3547,3586,5664,3989,1729,3080,2424,903,2631,2396
MSTRG.33475.1,285,431,108,103,361,460,90,129,97,49,127,131
MSTRG.33476.1,67,209,91,129,161,258,136,66,108,123,79,83
MSTRG.33476.2,113,23,63,2,88,82,0,53,36,0,26,46
MSTRG.33477.1,102,35,30,38,38,35,46,21,42,49,54,55
MSTRG.33478.1,179,201,104,129,141,172,111,123,117,97,79,88
MSTRG.33479.1,0,2,17,9,0,0,55,18,12,42,15,38
MSTRG.33480.1,14,42,15,29,31,20,14,21,26,8,17,21
MSTRG.33481.1,48,71,24,7,49,30,21,13,13,23,24,8
MSTRG.33482.1,85,106,29,48,117,69,39,48,47,39,69,40
MSTRG.33483.1,0,0,0,513,0,0,530,0,0,185,0,230
MSTRG.33483.2,155,66,541,20,95,68,1291,801,1111,1524,509,779
MSTRG.33484.1,0,14,262,153,8,0,425,262,355,188,184,331
MSTRG.33484.2,0,0,0,0,0,0,0,0,0,245,0,0
MSTRG.33486.1,136,127,99,105,146,147,125,173,142,105,126,146
MSTRG.33487.1,307,353,171,215,306,341,190,284,248,157,209,238
MSTRG.33488.1,64,64,68,72,43,23,46,61,35,20,68,68
MSTRG.33489.1,17,5,63,11,10,2,162,71,86,109,67,109
MSTRG.33490.1,20,22,107,37,12,7,91,62,78,49,66,92
MSTRG.33491.1,45,11,54,63,44,4,47,42,53,19,31,36
MSTRG.33492.1,7,1,4,0,27,9,0,4,4,4,4,0
MSTRG.33493.1,75,84,31,63,141,102,23,49,35,16,47,62
MSTRG.33493.2,6,11,17,12,8,2,6,0,11,6,4,0
MSTRG.33494.1,15,3,2,4,46,22,5,4,4,14,29,12
MSTRG.33495.1,0,0,13,50,0,0,10,1,2,5,3,3
MSTRG.33496.1,133,80,106,162,125,66,150,138,172,148,121,128
MSTRG.33497.1,22,12,38,37,44,14,50,53,27,45,68,43
MSTRG.33498.1,483,747,309,475,585,783,345,601,441,274,376,398
MSTRG.33498.2,167,0,117,0,177,0,57,0,97,85,0,2
MSTRG.33499.1,158,167,103,153,165,121,145,124,148,147,122,167
MSTRG.33500.1,0,23,107,181,12,18,461,270,295,361,147,238
MSTRG.33500.2,0,0,50,0,5,0,33,43,39,49,53,48
MSTRG.33500.3,15,0,47,0,28,3,102,45,95,129,81,71
MSTRG.33501.1,607,755,372,432,738,855,442,497,566,441,512,439
MSTRG.33502.1,155,91,36,50,110,88,69,62,82,39,38,62
MSTRG.33503.1,56,146,5,0,146,292,7,2,12,0,2,7
MSTRG.33504.1,17,2,34,44,25,0,168,43,39,75,18,61
MSTRG.33505.1,3,6,19,10,9,0,15,17,10,12,17,18
MSTRG.33506.1,8,8,54,69,17,8,88,76,55,79,40,50
MSTRG.33508.1,17,13,58,63,35,2,148,50,100,106,48,73
MSTRG.33509.1,49,45,66,37,35,31,194,118,131,141,70,119
MSTRG.33510.1,130,77,334,188,59,51,620,298,461,494,231,404
MSTRG.33511.1,16,9,72,51,8,4,77,67,81,72,25,47
MSTRG.33512.1,11,17,68,57,36,9,55,70,31,52,58,59
MSTRG.33513.1,48,27,49,100,80,47,53,82,52,54,60,90
MSTRG.33514.2,0,0,0,6,8,8,24,13,13,24,0,0
MSTRG.33514.1,108,164,43,61,107,164,25,73,80,24,68,77
MSTRG.33515.1,246,256,268,269,196,174,267,254,301,299,296,228
MSTRG.33516.1,0,0,872,0,900,0,847,1199,1250,87,834,973
MSTRG.33516.2,1037,802,0,878,0,623,318,0,0,1038,0,0
MSTRG.33517.1,95,74,104,108,86,82,200,192,205,196,124,159
MSTRG.33518.1,71,49,18,15,55,75,13,23,29,30,25,16
MSTRG.33519.1,206,243,33,20,308,339,35,60,77,50,43,44
MSTRG.33520.1,87,97,11,15,114,155,29,33,54,38,18,21
MSTRG.33521.1,49,26,124,97,43,28,92,75,67,50,80,85
MSTRG.33523.1,1395,1418,1411,1241,1388,977,1755,1969,1946,1760,1696,1727
MSTRG.33524.1,31,45,9,2,36,65,7,7,11,9,2,8
MSTRG.33525.1,49,205,9,16,221,383,6,6,3,3,2,6
MSTRG.33526.1,224,79,1096,726,132,78,1776,1644,1905,1738,1628,1684
MSTRG.33527.1,263,184,508,496,261,119,701,578,685,790,436,624
MSTRG.33528.1,866,807,558,813,887,719,433,664,561,412,515,478
MSTRG.33529.1,24,13,16,13,0,0,34,25,41,28,17,30
MSTRG.33530.1,2,7,22,0,5,2,62,37,49,25,17,26
MSTRG.33531.1,30,25,6,12,22,17,0,2,14,4,8,6
MSTRG.33532.1,7,27,71,37,20,3,182,88,103,167,74,149
MSTRG.33533.1,107,92,58,74,107,59,92,152,135,97,90,100
MSTRG.33534.1,6,9,8,0,33,69,3,2,0,0,1,6
MSTRG.33535.1,4288,3593,8371,9420,4033,2383,6294,8990,8523,7072,8603,8748
MSTRG.33536.1,191,338,252,272,174,272,143,186,182,100,280,240
MSTRG.33537.1,182,306,107,24,198,389,109,148,151,84,74,34
MSTRG.33537.2,117,121,26,105,117,200,32,60,80,57,67,123
MSTRG.33537.3,68,82,22,42,132,92,15,21,57,26,50,93
MSTRG.33538.1,23,13,60,57,19,3,46,30,45,47,21,28
MSTRG.33539.1,0,4,12,29,0,2,57,21,16,28,14,19
MSTRG.33540.1,344,242,757,637,235,113,987,949,1021,1021,662,878
MSTRG.33541.1,586,473,741,652,442,204,776,853,949,793,684,849
MSTRG.33542.1,283,365,244,204,249,152,193,344,307,292,282,261
MSTRG.33543.1,881,801,291,334,769,858,301,599,511,375,469,517
MSTRG.33544.1,20,84,6,0,127,231,10,3,5,7,0,3
MSTRG.33545.1,78,62,155,118,58,10,230,189,240,258,129,216
MSTRG.33546.1,63,29,60,90,38,14,174,63,73,88,40,88
MSTRG.33547.1,14,10,24,60,10,0,22,20,20,26,24,14
MSTRG.33548.1,135,106,119,171,95,89,99,174,128,102,111,98
MSTRG.33549.1,58,54,56,102,62,62,70,105,78,61,80,63
MSTRG.33550.1,11,13,15,11,35,2,62,31,16,58,27,34
MSTRG.33552.1,0,0,154,82,432,426,116,169,172,0,0,188
MSTRG.33551.1,272,410,50,65,319,968,207,123,119,40,101,151
MSTRG.33552.2,400,597,22,2,125,166,39,24,36,145,185,16
MSTRG.33553.1,43,46,28,29,76,80,31,19,30,17,21,36
MSTRG.33554.1,3,0,4,32,8,11,2,2,2,1,3,1
MSTRG.33555.1,9,0,81,6,10,0,76,63,51,67,40,59
MSTRG.33556.1,35,23,26,11,19,14,63,58,70,44,17,37
MSTRG.33557.1,31,37,8,18,6,24,16,32,22,20,39,29
MSTRG.33558.1,71,82,4,0,68,93,17,16,15,10,2,6
MSTRG.33559.1,57,5,8,13,0,44,13,11,4,50,36,15
MSTRG.33560.1,64,142,29,53,76,121,59,48,95,43,43,43
MSTRG.33561.1,156,197,107,128,167,201,80,107,79,69,70,95
MSTRG.33562.1,11,6,55,10,10,4,105,25,33,88,34,43
MSTRG.33563.1,86,51,244,293,69,38,161,208,198,163,157,250
MSTRG.33564.1,52,60,14,45,67,119,19,32,10,20,18,19
MSTRG.33565.1,62,66,199,186,72,62,352,288,399,306,111,250
MSTRG.33566.1,62,22,91,70,45,69,97,146,99,87,0,50
MSTRG.33567.1,103,133,135,155,132,119,95,109,115,92,110,76
MSTRG.33568.1,673,338,1603,2526,727,419,910,1299,1177,1081,1725,1955
MSTRG.33569.1,22,9,9,41,10,7,3,9,5,9,5,1
MSTRG.33572.1,25,13,36,38,24,10,106,79,91,123,67,88
MSTRG.33570.1,989,914,673,1197,738,1088,652,728,1012,734,748,727
MSTRG.33571.1,728,568,651,149,696,0,482,875,486,493,374,554
MSTRG.33571.2,17,28,13,267,1,93,11,11,1,1,166,1
MSTRG.33573.1,21,25,10,23,32,12,17,53,33,33,15,31
MSTRG.33574.1,242,393,587,333,248,299,358,785,521,657,578,453
MSTRG.33575.1,46,34,51,101,84,90,55,31,38,24,44,63
MSTRG.33576.1,273,279,130,217,207,245,94,259,169,136,244,178
MSTRG.33577.1,0,8,0,0,0,0,0,0,0,78,29,13
MSTRG.33577.2,16,0,20,0,0,0,0,47,48,30,8,0
MSTRG.33577.3,9,3,19,23,14,8,76,3,0,0,1,0
MSTRG.33578.1,765,662,218,199,683,665,244,427,399,305,266,251
MSTRG.33579.1,10,6,3,11,22,7,1,2,2,13,3,0
MSTRG.33580.1,44,70,212,205,63,34,242,242,278,278,203,234
MSTRG.33581.1,24,18,69,41,7,7,102,78,83,85,60,120
MSTRG.33582.1,33,33,31,88,31,5,45,35,33,23,54,38
MSTRG.33583.1,110,105,291,205,148,48,408,305,330,309,298,358
MSTRG.33584.1,4,8,52,37,20,3,107,60,74,100,48,56
MSTRG.33585.1,65,73,39,51,75,117,38,37,50,30,41,64
MSTRG.33586.1,18,12,13,5,23,20,15,8,9,11,10,21
MSTRG.33587.1,109,371,44,10,327,863,6,10,24,10,14,23
MSTRG.33588.1,634,303,1576,2449,686,407,865,1215,1123,1054,1665,1883
MSTRG.33589.1,16,17,56,63,9,2,73,93,72,58,73,60
MSTRG.33590.1,31,26,7,10,20,36,18,21,6,4,3,9
MSTRG.33591.1,10,23,43,37,17,34,75,24,29,22,25,22
MSTRG.33592.1,1,1,56,24,0,0,66,16,51,92,37,91
MSTRG.33593.1,244,273,108,97,246,350,115,146,103,90,129,120
MSTRG.33594.1,117,113,50,56,143,274,78,77,108,145,70,70
MSTRG.33594.2,203,211,61,96,209,264,156,127,142,68,127,179
MSTRG.33594.3,142,146,98,101,177,155,71,88,86,52,43,87
MSTRG.33595.1,49,36,44,14,77,70,343,115,194,248,44,86
MSTRG.33596.2,0,0,0,1,1,0,1,1,1,1,1,1
MSTRG.33596.1,1,1,1,1,1,2,1,1,2,1,1,1
MSTRG.33597.1,723,744,2087,1607,958,588,1694,1476,1876,2052,1591,1714
MSTRG.33598.1,618,512,743,744,554,350,520,580,577,437,615,568
MSTRG.33599.1,40,39,28,34,76,43,52,57,53,80,21,24
MSTRG.33600.1,31,14,24,87,17,26,60,74,112,87,84,91
MSTRG.33601.1,18,0,192,89,26,12,225,252,199,312,196,119
MSTRG.33602.1,268,202,1900,1605,224,70,1495,1513,1451,1493,1108,1018
MSTRG.33603.1,861,718,259,487,850,634,529,787,650,460,339,346
MSTRG.33604.1,88,88,164,109,61,72,110,135,150,148,156,147
MSTRG.33605.1,33,29,9,17,24,50,14,21,5,16,15,36
MSTRG.33606.1,20,7,62,51,47,11,48,15,23,28,54,34
MSTRG.33607.2,0,0,1,342,0,0,1,0,1,2,0,0
MSTRG.33607.1,40,62,440,0,83,27,683,312,395,571,343,528
MSTRG.33608.1,1932,2923,568,711,1788,2840,1033,1529,1453,970,1117,1307
MSTRG.33609.1,50,34,75,88,46,30,190,68,108,127,89,128
MSTRG.33610.1,1337,1064,821,764,1111,819,1040,1135,1157,805,1073,952
MSTRG.33610.2,43,43,0,0,61,109,17,27,21,3,17,17
MSTRG.33610.3,31,15,0,0,0,16,5,0,20,0,5,0
MSTRG.33611.1,30,11,23,5,11,20,5,6,10,10,7,6
MSTRG.33612.1,226,291,179,211,265,240,95,197,172,142,129,156
MSTRG.33613.1,2468,2811,2509,3114,3297,2735,2026,2412,2335,1913,2001,2411
MSTRG.33614.1,68,39,34,46,29,39,54,72,91,65,64,109
MSTRG.33615.1,14,24,4,16,13,16,25,29,23,11,7,9
MSTRG.33616.1,77,99,94,77,79,54,517,656,705,730,383,448
MSTRG.33616.2,498,479,1020,875,457,237,2343,2755,2810,2481,1622,1776
MSTRG.33616.3,127,109,209,197,112,67,560,608,724,697,475,369
MSTRG.33617.1,48,67,22,38,63,41,40,42,51,20,33,57
MSTRG.33618.1,441,367,351,376,428,441,273,422,296,270,290,314
MSTRG.33619.1,202,64,78,108,84,67,60,138,96,62,102,59
MSTRG.33620.1,112,94,98,102,111,92,232,107,128,101,70,191
MSTRG.33621.1,437,354,691,667,338,207,936,822,1042,870,745,786
MSTRG.33622.1,482,324,4096,3550,333,114,3301,3354,3564,3476,3111,3846
MSTRG.33622.2,64,35,446,146,5,1,715,895,636,798,338,247
MSTRG.33623.1,42,27,47,71,31,11,137,97,60,102,70,117
MSTRG.33624.1,17,11,67,45,15,16,29,28,41,26,18,27
MSTRG.33625.1,307,310,280,265,362,362,216,405,254,216,208,289
MSTRG.33626.1,88,109,76,74,93,90,101,89,108,68,74,87
MSTRG.33627.1,6,3,11,31,16,20,58,20,49,54,11,29
MSTRG.33628.1,4578,4236,4528,5266,4585,3059,2248,3893,3572,2235,2949,2768
MSTRG.33629.1,567,488,823,1029,546,458,681,1057,928,766,665,731
MSTRG.33630.1,107,97,76,120,64,115,208,250,281,288,214,174
MSTRG.33633.1,118,98,105,57,92,54,128,137,195,137,110,140
MSTRG.33634.1,103,127,30,80,114,161,59,65,50,43,66,82
MSTRG.33635.1,81,95,40,63,90,85,28,55,25,37,44,48
MSTRG.33636.1,632,385,3336,2638,568,222,4884,3886,4058,5034,3440,4402
MSTRG.33637.1,64,102,5,0,115,207,5,14,9,0,17,8
MSTRG.33638.1,69,58,75,74,53,63,38,86,78,47,86,65
MSTRG.33639.1,181,193,222,240,157,91,555,498,515,434,298,487
MSTRG.33640.1,1455,1348,927,1054,1353,997,604,1089,878,699,957,834
MSTRG.33641.1,301,199,89,89,266,256,76,142,167,100,92,73
MSTRG.33642.1,3,20,2,3,13,64,2,1,1,0,1,3
MSTRG.33643.1,8325,6508,6477,6976,7639,8231,9093,10501,11254,8468,6019,6022
MSTRG.33644.1,782,518,848,635,617,387,969,1145,1297,923,719,773
MSTRG.33645.1,40,66,0,0,92,241,6,2,3,5,8,6
MSTRG.33646.1,2520,2602,2766,3527,3275,2507,1715,2773,2295,1781,1977,2053
MSTRG.33647.1,1211,1211,732,1117,1156,1182,547,1018,869,610,844,784
MSTRG.33649.1,6,11,82,45,6,0,88,57,75,66,74,85
MSTRG.33648.1,13944,10857,2358,2779,12209,12244,4660,6275,6325,5191,2999,2858
MSTRG.33650.1,135,108,81,106,92,112,84,105,80,52,80,86
MSTRG.33651.1,35,45,132,68,43,17,236,176,214,104,84,199
MSTRG.33652.1,77,88,236,212,152,98,104,113,149,105,111,121
MSTRG.33654.1,43,40,80,43,52,72,125,137,146,106,132,156
MSTRG.33655.1,37,42,70,98,0,17,98,36,98,78,58,151
MSTRG.33655.2,11,0,71,20,31,0,140,95,86,101,75,60
MSTRG.33656.1,2,0,0,0,0,27,11,0,9,2,0,0
MSTRG.33658.4,0,0,19,0,0,0,58,0,470,172,33,46
MSTRG.33658.5,0,0,61,0,0,0,129,0,72,222,0,0
MSTRG.33658.6,0,0,0,0,0,0,0,0,287,0,0,0
MSTRG.33657.1,1190,50,1064,1745,1182,0,1803,1460,1953,787,1115,754
MSTRG.33658.1,1098,320,512,213,1039,1970,222,1121,268,614,1010,733
MSTRG.33658.2,325,2645,91,23,0,738,656,168,339,1234,627,1193
MSTRG.33658.3,99,0,453,0,369,0,0,8,0,0,0,0
MSTRG.33657.2,347,28,114,328,255,0,191,563,102,230,113,236
MSTRG.33657.3,2,5,10,0,0,0,85,94,8,32,0,36
MSTRG.33660.1,14,12,18,30,31,10,29,21,9,25,22,13
MSTRG.33659.1,10522,9023,8676,9844,9413,8839,6445,9905,9108,7843,8951,9562
MSTRG.33661.1,66,49,25,25,107,103,27,36,20,24,29,41
MSTRG.33662.1,741,637,784,787,516,389,1095,1265,1289,1119,985,1138
MSTRG.33664.1,30,33,55,59,55,28,84,55,60,51,84,106
MSTRG.33665.1,156,222,159,257,266,200,871,180,519,518,143,260
MSTRG.33665.2,8,27,286,1,58,2,58,63,18,1,4,50
MSTRG.33666.1,1744,1152,2447,2270,1578,713,1219,2448,1778,2033,1849,1605
MSTRG.33667.1,1356,1429,723,933,1579,1362,444,902,711,691,730,648
MSTRG.33668.1,763,879,387,477,688,675,388,619,562,377,476,446
MSTRG.33669.1,9,29,93,64,18,18,58,84,94,73,57,70
MSTRG.33671.1,3830,3389,5445,4365,4396,2811,5208,6404,6090,5865,6133,5960
MSTRG.33672.1,0,12,18,15,5,4,0,16,19,40,15,26
MSTRG.33673.1,27,43,10,14,47,47,16,24,28,7,23,18
MSTRG.33674.1,392,531,124,441,709,738,396,347,386,258,227,519
MSTRG.33674.2,72,63,219,37,172,16,225,28,29,219,110,69
MSTRG.33675.1,50,41,36,41,35,77,25,28,33,36,31,41
MSTRG.33676.1,33,66,14,14,32,73,22,21,20,6,10,18
MSTRG.33677.1,76,32,42,24,28,25,34,105,21,15,43,42
MSTRG.33678.1,15,28,321,150,9,43,411,309,306,456,205,441
MSTRG.33679.1,1885,1264,2232,2920,1637,1520,2709,3192,2822,3290,2127,3163
MSTRG.33679.2,1643,1364,2525,2089,1212,1260,2227,2448,2014,1434,2100,1967
MSTRG.33679.3,1424,1167,2194,2171,1612,1121,2042,2452,2132,2093,2664,2542
MSTRG.33679.4,1374,282,1770,2183,1220,787,0,1798,2056,589,2183,2083
MSTRG.33679.5,179,1712,185,366,275,963,2,394,454,311,345,653
MSTRG.33679.6,5,5,229,147,3,0,48,5,244,1076,297,223
MSTRG.33680.1,682,533,273,263,581,503,438,543,499,457,460,343
MSTRG.33681.1,127,166,285,168,128,112,251,189,251,212,204,218
MSTRG.33682.1,31,31,150,123,12,19,152,74,96,87,90,124
MSTRG.33683.1,16,32,24,60,18,18,30,45,40,26,51,68
MSTRG.33684.1,75,58,68,112,43,53,53,58,49,71,67,61
MSTRG.33685.1,7,16,72,31,5,1,97,44,85,36,33,40
MSTRG.33686.1,83,107,69,91,167,143,73,74,75,31,52,57
MSTRG.33687.1,1,6,19,0,0,0,33,11,19,62,5,23
MSTRG.33688.1,29,59,43,43,38,49,53,64,75,58,61,58
MSTRG.33689.1,687,577,407,397,735,793,536,618,673,689,714,599
MSTRG.33690.1,396,454,288,360,488,491,348,338,378,304,304,300
MSTRG.33690.2,26,55,96,0,17,63,18,82,0,0,51,101
MSTRG.33690.3,3,3,0,0,3,8,1,0,0,0,0,2
MSTRG.33691.1,566,660,246,377,543,723,172,247,296,159,200,277
MSTRG.33692.1,30,36,0,5,29,48,13,18,13,14,4,3
MSTRG.33693.1,56,79,71,72,41,113,96,87,78,95,110,136
MSTRG.33694.1,9,9,40,38,19,9,18,27,23,20,30,13
MSTRG.33695.1,661,842,823,1020,843,539,476,895,671,650,573,572
MSTRG.33696.1,52,90,47,28,102,122,19,67,36,29,32,43
MSTRG.33696.2,7,0,0,24,12,9,0,0,0,0,0,0
MSTRG.33697.1,14,15,96,34,13,5,282,45,78,154,34,88
MSTRG.33698.1,313,160,426,270,61,149,528,445,527,592,286,345
MSTRG.33698.2,170,68,18,9,143,5,168,143,166,174,156,90
MSTRG.33698.3,3,10,9,20,95,0,70,73,59,43,40,20
MSTRG.33699.1,87,95,78,136,123,78,132,164,115,107,138,195
MSTRG.33700.1,112,76,54,47,68,84,59,102,63,35,61,64
MSTRG.33702.1,222,160,535,418,208,100,772,631,663,577,420,515
MSTRG.33703.1,858,620,668,723,681,481,850,1076,1059,885,827,873
MSTRG.33704.1,36,55,7,10,54,72,0,2,0,2,0,4
MSTRG.33705.1,192,200,47,43,160,226,144,151,204,163,64,68
MSTRG.33706.1,196,132,179,184,220,138,433,411,442,339,129,182
MSTRG.33707.1,38,23,25,40,68,37,36,24,36,17,12,36
MSTRG.33708.1,9,14,2,0,6,26,0,3,2,0,5,0
MSTRG.33709.1,25,34,8,0,17,123,0,0,0,31,0,0
MSTRG.33710.1,3,0,18,12,1,0,84,17,25,42,0,0
MSTRG.33711.2,0,0,0,0,0,0,63,0,177,0,0,0
MSTRG.33711.1,405,473,359,269,394,481,422,403,244,395,385,377
MSTRG.33712.1,103,55,75,63,43,74,76,98,73,78,88,102
MSTRG.33713.2,0,0,0,0,0,0,0,22,0,305,0,0
MSTRG.33713.1,59,61,803,455,52,57,790,672,759,524,702,753
MSTRG.33714.1,15,34,130,98,39,62,336,136,154,239,108,205
MSTRG.33715.1,30,22,33,42,62,15,77,84,70,57,45,57
MSTRG.33716.1,61,19,128,121,55,15,124,127,122,149,108,127
MSTRG.33717.1,10,20,125,100,29,9,278,165,163,189,95,198
MSTRG.33718.1,20,10,36,28,47,21,20,27,36,39,27,46
MSTRG.33719.1,5,0,63,14,4,2,35,19,25,28,31,31
MSTRG.33720.1,13,10,58,51,9,2,183,59,77,139,60,166
MSTRG.33721.1,70,52,16,51,68,23,34,23,37,47,22,25
MSTRG.33725.1,15,6,69,46,4,13,99,71,109,114,69,97
MSTRG.33726.1,14,8,121,59,8,11,127,107,133,110,89,140
MSTRG.33727.1,24,30,10,10,29,68,20,20,18,7,10,22
MSTRG.33729.1,4,91,0,10,0,267,1,0,10,0,0,0
MSTRG.33729.2,98,332,48,261,267,198,156,18,203,29,56,129
